org;adr;dep;com;gps;lat;long;catr;voie;v1;v2;pr;pr1;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav
5;00, PERRIN;971;101;;;;;;;;;;0;0;1;1;1;0;0;PERRIN;;0,44
5;000, GENERAL DE LA CROIX;971;101;;;;;;;;;;0;0;1;1;1;0;0;GENERAL DE LA CROIX (CITE);;0,44
5;00, CHAUVEL;971;101;;;;;;;;;;0;0;1;1;1;0;0;CHAUVEL;;0,44
5;00, DUGAZON DE BOURGOGNE;971;101;;;;;;;;;;0;0;1;0;1;0;0;DUGAZON DE BOURGOGNE (ZONE);;0,44
5;01, JEAN  AUBERT;971;105;;;;;;;;;;0;0;1;0;0;;1;AL. ISAAC(RUE);;0,44
5;LARDENOY (RUE DE );971;105;;;;;;;;;;0;0;1;2;0;;0;LARDENOY (RUE DE );;0,44
5;000, CENTRE COMMERCIAL R;971;101;;;;;;;;;;0;0;1;1;1;0;0;CENTRE COMMERCIAL ROCADE;;0,44
5;000, BAIMBRIDGE;971;101;;;;;;;;;;0;0;1;1;1;0;0;BAIMBRIDGE;;0,44
5;00, NELSON MANDELA;971;120;;;;;;;;;;0;0;1;1;1;0;0;NELSON MANDELA;;0,44
5;00, CHAZEAU;971;101;;;;;;;;;;0;0;1;1;2;0;0;CHAZEAU;;0,44
5;00, CHANZY (BOULEVARD);971;120;;;;;;;;;;0;0;1;1;1;;0;CHANZY (BOULEVARD);;0,44
1;;971;125;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;LARDENOY (RUE DE );971;105;;;;;;;;;;0;0;1;1;0;;0;LARDENOY (RUE DE );;0,44
5;NATIONALE N°1 (ROUTE);971;107;;;;;;;;;;0;0;1;0;1;1;0;NATIONALE N°1 (ROUTE);;0,44
5;DUMANOIR ( ALLEE );971;107;;;;;;;;;;0;0;1;1;1;0;0;DUMANOIR ( ALLEE );;0,44
5;00, ROUTE DE BOISVINS;971;101;;;;;;;;;;0;0;1;2;1;0;0;ROUTE DE BOISVINS;;0,44
1;RN1 section cambrefort;971;107;A;0;0;;;;;;;0;0;1;2;;;;;;0,44
1;St Jean;971;123;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;François - Section Morel;971;117;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;, GERMAIN ST RUF (AVENUE;971;107;;;;;;;;;;0;0;1;1;1;1;0;FLAMBOYANTS ( ALLEE DES );;0,44
5;CD106, ROUTE DES ABYMES;971;101;;;;;;;;;;0;0;1;1;1;;0;ROUTE DES ABYMES;;0,44
1;;971;132;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;route de marigot;971;131;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;BD GERTY ARCHIMEDE;971;105;;;;;;;;;;0;0;1;1;0;;0;BD GERTY ARCHIMEDE;;0,44
5;06, DUMANOIR ( ALLEE );971;107;;;;;;;;;;0;0;1;2;1;6;0;DUMANOIR ( ALLEE );;0,44
5;59, DELGRES ( BOULEVARD;971;107;;;;;;;;;;0;0;1;0;1;59;0;DELGRES ( BOULEVARD );;0,44
5;00, PETIT PEROU;971;101;;;;;;;;;;0;0;1;1;1;0;0;PETIT PEROU;;0,44
5;00, RUE EUVREMONT GENE;971;120;;;;;;;;;;0;0;1;1;1;0;0;RUE EUVREMONT GENE;;0,44
5;RD, NELSON MANDELA;971;120;;;;;;;;;;0;0;1;1;1;;0;NELSON MANDELA;;0,44
5;00, BAIMBRIDGE;971;101;;;;;;;;;;0;0;1;1;1;0;0;BAIMBRIDGE;;0,44
5;00, BAZIN;971;101;;;;;;;;;;0;0;1;0;1;0;0;BAZIN;;0,44
5;00, DUGAZON;971;101;;;;;;;;;;0;0;1;0;1;0;0;DUGAZON;;0,44
1;La Baie;971;117;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;GASTON FEUILLARD(AVENUE);971;105;;;;;;;;;;0;0;1;1;0;;0;GASTON FEUILLARD(AVENUE);;0,44
5;06, PAUL LACAVE ( AVENUE;971;107;;;;;;;;;;0;0;1;2;1;6;0;DUMANOIR ( ALLEE );;0,44
5;DUMANOIR ( ALLEE );971;107;;;;;;;;;;0;0;1;1;1;1;0;DUMANOIR ( ALLEE );;0,44
5;REPUBLIQUE ( RUE DE LA );971;107;;;;;;;;;;0;0;1;1;0;;0;REPUBLIQUE ( RUE DE LA );;0,44
5;00, CHAZEAU;971;101;;;;;;;;;;0;0;1;1;1;0;0;CHAZEAU;;0,44
5;RD, ZONE INDUSTRIELLE DE;971;120;;;;;;;;;;0;0;1;1;1;;0;ZONE INDUSTRIELLE DE BERGEVIN;;0,44
5;00, ROUTE DE LA JACOTIER;971;113;;;;;;;;;;0;0;1;2;1;0;0;ROUTE DE LA JACOTIERE;;0,44
1;;971;127;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;107;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;01, DELGRES ( BOULEVARD;971;107;;;;;;;;;;0;0;1;1;1;1;0;DELGRES ( BOULEVARD );;0,44
5;RN5, RN05;971;101;;;;;;;;;;0;0;1;1;1;;0;RN05;;0,44
5;00, DUGAZON DE BOURGOGNE;971;101;;;;;;;;;;0;0;1;1;1;0;0;DUGAZON DE BOURGOGNE (ZONE);;0,44
5;00, DUGAZON;971;101;;;;;;;;;;0;0;1;1;1;0;0;DUGAZON;;0,44
1;;971;107;A;0;0;;;;;;;0;0;1;5;;;;;;0,44
1;RN.7;971;127;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;CHARLES DE GAULLE (BOULE;971;105;;;;;;;;;;0;0;1;0;0;;0;CHARLES DE GAULLE (BD DU GENERAL);;0,44
5;MARQUISAT ( ROUTE DE );971;107;;;;;;;;;;0;0;1;0;1;1;0;MARQUISAT ( ROUTE DE );;0,44
5;LOTISSEMENT NARAYANIN;971;107;;;;;;;;;;0;0;1;1;0;;0;LOTISSEMENT NARAYANIN;;0,44
5;DELGRES ( BOULEVARD );971;107;;;;;;;;;;0;0;1;1;0;;0;DELGRES ( BOULEVARD );;0,44
5;00, UNIVERSITE FOUILLOLE;971;120;;;;;;;;;;0;0;1;3;1;0;0;UNIVERSITE FOUILLOLE;;0,44
5;RN1, RN1 ROCADE DE CHAUV;971;101;;;;;;;;;;0;0;1;2;1;;0;RN1 ROCADE DE CHAUVEL;;0,44
5;RN, CHAUVEL;971;101;;;;;;;;;;0;0;1;1;1;;0;CHAUVEL;;0,44
1;ROUTE DE ROUTHIERS;971;107;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;118;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;116;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;GASTON FEUILLARD(AVENUE);971;105;;;;;;;;;;0;0;1;1;0;;0;GASTON FEUILLARD(AVENUE);;0,44
5;, SAINT RUFF (AVENUE);971;107;;;;;;;;;;0;0;1;2;2;1;0;FLAMBOYANTS ( ALLEE DES );;0,44
5;RN4, RN4 - SECTION RIVIE;971;113;;;;;;;;;;0;0;1;1;1;;0;RN4 - SECTION RIVIERA;;0,44
5;00, CHAUVEL;971;101;;;;;;;;;;0;0;1;0;2;;0;CHAUVEL;;0,44
5;00, BOULEVARD DES HEROS;971;101;;;;;;;;;;0;0;1;1;1;0;0;BOULEVARD DES HEROS;;0,44
1;;971;107;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;Marigot, 148 Rue Holland;971;127;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;CHARLES DE GAULLE (BD DU;971;105;;;;;;;;;;0;0;1;1;0;;0;CHARLES DE GAULLE (BD DU GENERAL);;0,44
5;43, CASERNE ( RUE DE LA;971;107;;;;;;;;;;0;0;1;1;1;43;0;CASERNE ( RUE DE LA );;0,44
5;00, CARENAGE;971;120;;;;;;;;;;0;0;1;1;1;0;0;CARENAGE;;0,44
5;SECTION LEROUX;971;113;;;;;;;;;;0;0;1;0;2;0;0;SECTEUR GRAND BOIS;;0,44
5;ROUTE DE BOISVINS;971;101;;;;;;;;;;0;0;1;2;2;;0;ROUTE DE BOISVINS;;0,44
5;BD GERTY ARCHIMEDE;971;105;;;;;;;;;;0;0;1;0;2;2;0;BD GERTY ARCHIMEDE;;0,44
5;CHARLES DE GAULLE (BD DU;971;105;;;;;;;;;;0;0;1;1;0;;0;CHARLES DE GAULLE (BD DU GENERAL);;0,44
5;GERMAIN ST RUF (AVENUE );971;107;;;;;;;;;;0;0;1;1;0;;0;GERMAIN ST RUF (AVENUE );;0,44
5;SECTION GRANDE RAVINE;971;113;;;;;;;;;;0;0;1;1;2;;0;SECTION GRANDE RAVINE;;0,44
5;BELLE-PLAINE (ROUTE DE);971;113;;;;;;;;;;0;0;1;1;2;;0;BELLE-PLAINE (ROUTE DE);;0,44
5;SECTION BESSON;971;113;;;;;;;;;;0;0;1;1;2;;0;SECTION BESSON;;0,44
5;AEROPORT POLE CARAIBES;971;101;;;;;;;;;;0;0;1;0;2;;0;AEROPORT POLE CARAIBES;;0,44
1;;971;114;A;0;0;;;;;;;0;0;1;5;;;;;;0,44
1;;971;103;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;PAUL LACAVE (AVENUE );971;105;;;;;;;;;;0;0;1;1;2;4;0;PAUL LACAVE (AVENUE );;0,44
5;01, FRANGIPANIERS;971;105;;;;;;;;;;0;0;1;1;2;1;0;PAUL LACAVE (AVENUE );;0,44
5;000, ANCIENNE MAZURE ( A;971;107;;;;;;;;;;0;0;1;1;0;;0;ANCIENNE MAZURE ( ALLEE DE L');;0,44
5;RD, SECTEUR GRAND BOIS;971;113;;;;;;;;;;0;0;1;2;1;;0;SECTEUR GRAND BOIS;;0,44
5;GENERAL DE GAULLE (AVENU;971;113;;;;;;;;;;0;0;1;1;2;;0;GENERAL DE GAULLE (AVENUE);;0,44
1;section Miaulan;971;121;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;103;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;;971;103;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;MARQUISAT ( ROUTE DE );971;107;;;;;;;;;;0;0;1;1;0;;0;MARQUISAT ( ROUTE DE );;0,44
5;DELGRES ( BOULEVARD );971;107;;;;;;;;;;0;0;1;1;0;;0;DELGRES ( BOULEVARD );;0,44
1;;971;118;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;Carrefour Octave CIRAYMY;971;119;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;Riviere Sens;971;109;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;ROUTE DE BOISVINS;971;101;;;;;;;;;;0;0;1;2;2;;0;ROUTE DE BOISVINS;;0,44
5;Secteur Pont de la Gabar;971;120;;;;;;;;;;0;0;1;1;2;;0;Secteur Pont de la Gabarre;;0,44
5;RN4 - SECTION RIVIERA;971;113;;;;;;;;;;0;0;1;0;2;;0;RN4 - SECTION RIVIERA;;0,44
1;;971;25;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;ZI JARRY RUE NOBEL;971;3;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;27;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;25;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;USINE ( RUE DE L' );971;7;;;;;;;;;;0;0;1;2;0;;0;GAMBETTA ( RUE );;0,44
5;ABBE GREGOIRE ( RUE DE L;971;7;;;;;;;;;;0;0;1;2;0;;0;CIMETIERE ( RUELLE DU );;0,44
5;PASTEUR  ( RUE );971;7;;;;;;;;;;0;0;1;1;0;;0;PASTEUR  ( RUE );;0,44
5;JEAN JAURES ( RUE );971;7;;;;;;;;;;0;0;1;2;0;;0;PAUL LACAVE ( AVENUE );;0,44
5;PAUL LACAVE ( AVENUE );971;7;;;;;;;;;;0;0;1;1;0;;0;PAUL LACAVE ( AVENUE );;0,44
1;;971;28;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;15;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;27;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;28;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;Lorient;971;23;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;BANGLINS ( RUE DES );971;7;;;;;;;;;;0;0;1;1;0;;;BANGLINS ( RUE DES );;0,44
5;FLAMBOYANTS ( ALLEE DES;971;7;;;;;;;;;;0;0;1;1;0;;;FLAMBOYANTS ( ALLEE DES );;0,44
5;FLAMBOYANTS ( ALLEE DES;971;7;;;;;;;;;;0;0;1;1;0;;;FLAMBOYANTS ( ALLEE DES );;0,44
5;PAUL LACAVE ( AVENUE );971;7;;;;;;;;;;0;0;1;1;0;;0;PAUL LACAVE ( AVENUE );;0,44
5;SAINT RUFF (AVENUE);971;7;;;;;;;;;;0;0;1;3;0;;0;SAINT RUFF (AVENUE);;0,44
1;;971;18;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;;971;29;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;rfue du Cimetiere;971;16;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;;971;18;A;0;0;;;;;;;0;0;1;4;;;;;;0,44
1;;971;27;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;MALENDURE;971;6;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;Morne Salines;971;13;;;;;;;;;;0;0;1;0;2;;0;Morne Salines;;0,44
5;CENTRE COMMERCIAL ROCADE;971;1;;;;;;;;;;0;0;1;0;2;;0;CENTRE COMMERCIAL ROCADE;;0,44
5;MONTAUBAN (SECTEUR);971;13;;;;;;;;;;0;0;1;1;2;;0;MONTAUBAN (SECTEUR);;0,44
5;SECTION GRANDE RAVINE;971;13;;;;;;;;;;0;0;1;1;2;;0;SECTION GRANDE RAVINE;;0,44
5;UNIVERSITE FOUILLOLE;971;20;;;;;;;;;;0;0;1;0;2;;0;UNIVERSITE FOUILLOLE;;0,44
5;SECTION GRANDE RAVINE;971;13;;;;;;;;;;0;0;1;0;2;;0;SECTION GRANDE RAVINE;;0,44
5;GENERAL DE LA CROIX (CIT;971;1;;;;;;;;;;0;0;1;1;2;;0;GENERAL DE LA CROIX (CITE);;0,44
5;00, BAZIN;971;1;;;;;;;;;;0;0;1;0;1;0;0;BAZIN;;0,44
5;RD, PETIT PEROU;971;1;;;;;;;;;;0;0;1;1;1;;0;PETIT PEROU;;0,44
5;BAS DU FORT;971;13;;;;;;;;;;0;0;1;2;2;;0;BAS DU FORT;;0,44
5;HO CHI MIN;971;20;;;;;;;;;;0;0;1;1;2;;0;HO CHI MIN;;0,44
5;VIEUX BOURG;971;1;;;;;;;;;;0;0;1;0;2;;0;VIEUX BOURG;;0,44
5;DUGAZON;971;1;;;;;;;;;;0;0;1;1;2;;0;DUGAZON;;0,44
5;MARQUISAT ( ROUTE DE );971;7;;;;;;;;;;0;0;1;2;0;;0;MARQUISAT ( ROUTE DE );;0,44
5;HANNE (BOULEVARD);971;20;;;;;;;;;;0;0;1;0;2;;0;HANNE (BOULEVARD);;0,44
5;PETIT PEROU;971;1;;;;;;;;;;0;0;1;0;2;;0;PETIT PEROU;;0,44
5;SCHOELCHER;971;20;;;;;;;;;;0;0;1;1;2;;0;SCHOELCHER;;0,44
5;PERRIN;971;1;;;;;;;;;;0;0;1;2;2;;0;PERRIN;;0,44
5;BD LEGITIMUS;971;20;;;;;;;;;;0;0;1;1;2;0;0;BD LEGITIMUS;;0,44
1;;971;18;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;29;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;28;A;0;0;;;;;;;0;0;1;3;;;;;;0,44
1;;971;16;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;RD, VIEUX BOURG;971;1;;;;;;;;;;0;0;1;3;1;;0;VIEUX BOURG;;0,44
5;GRAND CAMP(SECTION);971;1;;;;;;;;;;0;0;1;2;2;;0;GRAND CAMP(SECTION);;0,44
5;01, CHARLES DE GAULLE (B;971;5;;;;;;;;;;0;0;1;1;2;10;0;BD GERTY ARCHIMEDE;;0,44
5;01, GOUVERNEUR DU LYON (;971;5;;;;;;;;;;0;0;1;1;2;10;0;GOUVERNEUR DU LYON (AVE);;0,44
5;CHARLES DE GAULLE (BOULE;971;5;;;;;;;;;;0;0;1;0;2;10;0;CHARLES DE GAULLE (BD DU GENERAL);;0,44
5;00, LE RAIZET(SECTEUR);971;1;;;;;;;;;;0;0;1;0;1;0;0;LE RAIZET(SECTEUR);;0,44
5;CHATEAU ( RUE DU );971;7;;;;;;;;;;0;0;1;0;;;;;;0,44
5;RN4, SECTION MARE-GAILLA;971;13;;;;;;;;;;0;0;1;1;1;;0;SECTION MARE-GAILLARD;;0,44
5;GASTON FEUILLARD(AVENUE);971;5;;;;;;;;;;0;0;1;2;2;;0;GASTON FEUILLARD(AVENUE);;0,44
5;FRONT DE MER ( BOULEVARD;971;7;;;;;;;;;;0;0;1;0;0;;0;MURAT ANDY (RUE);;0,44
5;CADUC;971;1;;;;;;;;;;0;0;1;2;2;;0;CADUC;;0,44
5;LAURICISQUE;971;20;;;;;;;;;;0;0;1;1;2;;0;LAURICISQUE;;0,44
5;RN1 ROCADE DE CHAUVEL;971;1;;;;;;;;;;0;0;1;5;2;;0;RN1 ROCADE DE CHAUVEL;;0,44
5;RD, COMMANDANT MORTENOL;971;20;;;;;;;;;;0;0;1;1;1;;0;COMMANDANT MORTENOL (RUE DU);;0,44
5;RN5, RN5-BOISRIPEAUX;971;1;;;;;;;;;;0;0;1;1;1;;0;RN5-BOISRIPEAUX;;0,44
5;PAUL LACAVE ( AVENUE );971;7;;;;;;;;;;0;0;1;1;0;;0;PAUL LACAVE ( AVENUE );;0,44
1;;971;23;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;;971;3;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;;971;25;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
1;;971;27;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;RD, CHANZY (BOULEVARD);971;20;;;;;;;;;;0;0;1;1;1;;0;CHANZY (BOULEVARD);;0,44
5;00, RUE EUVREMONT GENE;971;20;;;;;;;;;;0;0;1;1;1;;0;RUE EUVREMONT GENE;;0,44
5;BOISRIPEAUX;971;1;;;;;;;;;;0;0;1;1;1;0;0;BOISRIPEAUX;;0,44
5;00, BAIMBRIDGE;971;1;;;;;;;;;;0;0;1;1;1;0;0;BAIMBRIDGE;;0,44
5;RN4, MONTAUBAN (SECTEUR);971;13;;;;;;;;;;0;0;1;2;1;;0;MONTAUBAN (SECTEUR);;0,44
5;RD, BD LEGITIMUS;971;20;;;;;;;;;;0;0;1;2;1;;0;BD LEGITIMUS;;0,44
5;FLAMBOYANTS ( ALLEE DES;971;7;;;;;;;;;;0;0;1;0;0;;0;FLAMBOYANTS ( ALLEE DES );;0,44
5;CHARLES DE GAULLE (BOULE;971;5;;;;;;;;;;0;0;1;1;1;10;0;CHARLES DE GAULLE (BOULEVARD);;0,44
5;DELRIEU (RUE);971;5;;;;;;;;;;0;0;1;1;2;;0;DELRIEU (RUE);;0,44
5;LARDENOY (RUE DE );971;5;;;;;;;;;;0;0;1;1;2;;0;LARDENOY (RUE DE );;0,44
5;RD, DUGAZON;971;1;;;;;;;;;;0;0;1;1;1;;0;DUGAZON;;0,44
5;CD, CHAZEAU;971;1;;;;;;;;;;0;0;1;1;1;;0;CHAZEAU;;0,44
5;RD, DUGAZON DE BOURGOGNE;971;1;;;;;;;;;;0;0;1;2;1;;0;DUGAZON DE BOURGOGNE (ZONE);;0,44
1;;971;18;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;00, COUR LOLLIA;971;1;;;;;;;;;;0;0;1;0;1;0;0;COUR LOLLIA;;0,44
1;;971;3;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;VICTOR HUGUES (RUE);971;5;;;;;;;;;;0;0;1;1;2;;0;VICTOR HUGUES (RUE);;0,44
1;;971;28;A;0;0;;;;;;;0;0;1;3;;;;;;0,44
1;rue Sainte Anne;971;17;A;0;0;;;;;;;0;0;1;3;;;;;;0,44
1;;971;3;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;MAURICE MARIE-CLAIRE(RUE;971;5;;;;;;;;;;0;0;1;1;2;;0;MAURICE MARIE-CLAIRE(RUE);;0,44
5;RN5, RN05;971;1;;;;;;;;;;0;0;1;0;1;;0;RN05;;0,44
5;RN5, HIBISCUS;971;1;;;;;;;;;;0;0;1;0;1;;0;HIBISCUS;;0,44
5;00, CARAQUE;971;1;;;;;;;;;;0;0;1;1;1;0;0;CARAQUE;;0,44
5;LARDENOY (RUE DE );971;5;;;;;;;;;;0;0;1;1;2;;0;LARDENOY (RUE DE );;0,44
5;00, FAUBOURG VICTOR HUGO;971;20;;;;;;;;;;0;0;1;0;1;0;0;FAUBOURG VICTOR HUGO;;0,44
5;CD, GRAND CAMP(SECTION);971;1;;;;;;;;;;0;0;1;1;1;;0;GRAND CAMP(SECTION);;0,44
5;LE RAIZET(SECTEUR);971;1;;;;;;;;;;0;0;1;1;2;;0;LE RAIZET(SECTEUR);;0,44
5;SECTEUR GRAND BOIS;971;13;;;;;;;;;;0;0;1;1;2;;0;SECTEUR GRAND BOIS;;0,44
1;;971;3;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;SECTION GRANDE RAVINE;971;13;;;;;;;;;;0;0;1;1;2;;0;SECTION GRANDE RAVINE;;0,44
5;BESSON;971;1;;;;;;;;;;0;0;1;1;2;;0;BESSON;;0,44
5;MOULIN A EAU ( RUE DU );971;7;;;;;;;;;;0;0;1;1;0;;0;MOULIN A EAU ( RUE DU );;0,44
5;ROUTE DES ABYMES;971;1;;;;;;;;;;0;0;1;1;2;;0;ROUTE DES ABYMES;;0,44
5;CHANZY (BOULEVARD);971;20;;;;;;;;;;0;0;1;2;2;;0;CHANZY (BOULEVARD);;0,44
5;CHAUVEL;971;1;;;;;;;;;;0;0;1;1;2;;0;CHAUVEL;;0,44
5;Amitié des peuples;971;20;;;;;;;;;;0;0;1;1;2;;0;Amitié des peuples;;0,44
5;RD, CHAUVEL;971;1;;;;;;;;;;0;0;1;1;1;;0;CHAUVEL;;0,44
5;Frédéric JALTON;971;1;;;;;;;;;;0;0;1;0;2;;0;Frédéric JALTON;;0,44
5;RUE EUVREMONT GENE;971;20;;;;;;;;;;0;0;1;0;2;;0;RUE EUVREMONT GENE;;0,44
5;RN4 - SECTION RIVIERA;971;13;;;;;;;;;;0;0;1;1;2;;0;RN4 - SECTION RIVIERA;;0,44
1;;971;3;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;MONTAUBAN (SECTEUR);971;13;;;;;;;;;;0;0;1;1;2;;0;MONTAUBAN (SECTEUR);;0,44
5;RN05;971;1;;;;;;;;;;0;0;1;1;2;;0;RN05;;0,44
5;ROUTE DE BOISVINS;971;1;;;;;;;;;;0;0;1;1;2;;0;ROUTE DE BOISVINS;;0,44
1;;971;10;A;0;0;;;;;;;0;0;1;0;;;;;;0,44
5;RASPAIL;971;20;;;;;;;;;;0;0;1;0;2;;0;RASPAIL;;0,44
1;;971;17;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;HIBISCUS;971;1;;;;;;;;;;0;0;1;1;2;;0;HIBISCUS;;0,44
5;PONT DE POUCET;971;13;;;;;;;;;;0;0;1;1;2;;0;PONT DE POUCET;;0,44
5;PERRIN;971;1;;;;;;;;;;0;0;1;1;2;;0;PERRIN;;0,44
5;FREBAULT;971;20;;;;;;;;;;0;0;1;1;2;;0;FREBAULT;;0,44
5;CHAUVEL;971;1;;;;;;;;;;0;0;1;1;2;;0;CHAUVEL;;0,44
5;RUE JEAN  IGNACE;971;1;;;;;;;;;;0;0;1;2;2;;0;RUE JEAN  IGNACE;;0,44
5;DOCTEUR HELENE (IMPASSE);971;13;;;;;;;;;;0;0;1;0;2;;0;DOCTEUR HELENE (IMPASSE);;0,44
5;MONTAUBAN (SECTEUR);971;13;;;;;;;;;;0;0;1;2;2;;0;MONTAUBAN (SECTEUR);;0,44
5;GERMAIN ST RUF (AVENUE );971;7;;;;;;;;;;0;0;1;0;0;;0;GERMAIN ST RUF (AVENUE );;0,44
5;BAIMBRIDGE;971;1;;;;;;;;;;0;0;1;1;2;;0;BAIMBRIDGE;;0,44
5;CHAZEAU;971;1;;;;;;;;;;0;0;1;1;2;;0;CHAZEAU;;0,44
5;SECTION PLIANE;971;13;;;;;;;;;;0;0;1;2;2;;0;SECTION PLIANE;;0,44
5;VIEUX BOURG;971;1;;;;;;;;;;0;0;1;1;2;;0;VIEUX BOURG;;0,44
1;;971;3;A;0;0;;;;;;;0;0;1;2;;;;;;0,44
1;;971;22;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;24;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
1;;971;16;A;0;0;;;;;;;0;0;1;1;;;;;;0,44
5;LARDENOY (RUE DE );971;5;;;;;;;;;;0;0;1;2;2;;0;LARDENOY (RUE DE );;0,44
5;SECTION COCOYER;971;13;;;;;;;;;;0;0;1;1;2;;0;SECTION COCOYER;;0,44
5;GENERAL DE GAULLE (AVENU;971;13;;;;;;;;;;0;0;1;1;2;;0;GENERAL DE GAULLE (AVENUE);;0,44
5;POIRIE DE SAINTE-AURELE;971;5;;;;;;;;;;0;0;1;1;0;;0;POIRIE DE SAINTE-AURELE (ALLEE);;0,44
5;HIBISCUS;971;1;;;;;;;;;;0;0;1;1;2;;0;HIBISCUS;;0,44
5;ECOLE NORMALE;971;20;;;;;;;;;;0;0;1;1;2;;0;ECOLE NORMALE;;0,44
5;VIEUX BOURG;971;1;;;;;;;;;;0;0;1;1;2;;0;VIEUX BOURG;;0,44
5;HO CHI MIN;971;20;;;;;;;;;;0;0;1;1;2;;0;HO CHI MIN;;0,44
5;SIMON RADEGONDE;971;13;;;;;;;;;;0;0;1;1;2;;0;SIMON RADEGONDE;;0,44
5;CENTRE DES ARTS;971;20;;;;;;;;;;0;0;1;1;2;;0;CENTRE DES ARTS;;0,44
5;154, CHARLES DE GAULLE (;971;5;;;;;;;;;;0;0;1;1;1;154;0;CHARLES DE GAULLE (BD DU GENERAL);;0,44
5;BLANCHARD;971;1;;;;;;;;;;0;0;1;1;2;;0;BLANCHARD;;0,44
5;MONTAUBAN (SECTEUR);971;13;;;;;;;;;;0;0;1;1;2;;0;MONTAUBAN (SECTEUR);;0,44
5;DUGAZON;971;1;;;;;;;;;;0;0;1;1;2;;0;DUGAZON;;0,44
5;0, LARDENOY (RUE DE );971;5;;;;;;;;;;0;0;1;1;9;63;0;LARDENOY (RUE DE );;0,44
5;RD, PETIT PEROU;971;1;;;;;;;;;;0;0;1;1;1;;0;PETIT PEROU;;0,44
5;BAS DU FORT;971;13;;;;;;;;;;0;0;1;0;2;;0;BAS DU FORT;;0,44
5;GRAND CAMP(SECTION);971;1;;;;;;;;;;0;0;1;1;2;;0;GRAND CAMP(SECTION);;0,44
5;COURS NOLIVOS ( RUE DU);971;5;;;;;;;;;;0;0;1;1;2;36;0;COURS NOLIVOS ( RUE DU);;0,44
5;CHARLES DE GAULLE (BOULE;971;5;;;;;;;;;;0;0;1;1;2;0;0;CHARLES DE GAULLE (BOULEVARD);;0,44
5;BD GERTY ARCHIMEDE;971;5;;;;;;;;;;0;0;1;1;2;0;0;BD GERTY ARCHIMEDE;;0,44
5;SECTEUR DAMPIERRE;971;13;;;;;;;;;;0;0;1;1;2;;0;SECTEUR DAMPIERRE;;0,44
