code_commune;libelle_commune;institution;id_service;service;code_postal;codes_postaux
"41129";"Maslives";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41250";"41250"
"41130";"Maves";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41131";"Mazangé";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41100";"41100"
"41132";"Méhers";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41140";"41140"
"41134";"Menars";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41135";"Mennetou-sur-Cher";"GN";"1008296";"Gendarmerie - Brigade de Mennetou-sur-Cher";"41320";"41320"
"41136";"Mer";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41137";"Mesland";"GN";"1008278";"Gendarmerie - Brigade de Veuzain-sur-Loire";"41150";"41150"
"41138";"Meslay";"PN";"";"Commissariat de police de Vendôme";"41100";"41100"
"41139";"Meusnes";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41130";"41130"
"41140";"Millançay";"GN";"1008285";"Gendarmerie - Brigade de Romorantin-Lanthenay";"41200";"41200"
"41141";"Moisy";"GN";"1008311";"Gendarmerie - Brigade de Beauce-la-Romaine";"41160";"41160"
"41142";"Valencisse";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41190";"41190"
"41143";"Mondoubleau";"GN";"1008308";"Gendarmerie - Brigade de Mondoubleau";"41170";"41170"
"41144";"Monteaux";"GN";"1008278";"Gendarmerie - Brigade de Veuzain-sur-Loire";"41150";"41150"
"41145";"Monthou-sur-Bièvre";"GN";"1008289";"Gendarmerie - Brigade du Controis-en-Sologne";"41120";"41120"
"41146";"Monthou-sur-Cher";"GN";"1008287";"Gendarmerie - Brigade de Montrichard-Val-de-Cher";"41400";"41400"
"41147";"Les Montils";"GN";"1008275";"Gendarmerie - Brigade de Cour-Cheverny";"41120";"41120"
"41148";"Montlivault";"GN";"1008276";"Gendarmerie - Brigade de Bracieux";"41350";"41350"
"41149";"Montoire-sur-le-Loir";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41150";"Mont-près-Chambord";"GN";"1008276";"Gendarmerie - Brigade de Bracieux";"41250";"41250"
"41151";"Montrichard Val de Cher";"GN";"1008287";"Gendarmerie - Brigade de Montrichard-Val-de-Cher";"41400";"41400"
"41152";"Montrieux-en-Sologne";"GN";"1008292";"Gendarmerie - Brigade de Neung-sur-Beuvron";"41210";"41210"
"41153";"Montrouveau";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41154";"Morée";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41160";"41160"
"41155";"Muides-sur-Loire";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41156";"Mulsans";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41157";"Mur-de-Sologne";"GN";"1008285";"Gendarmerie - Brigade de Romorantin-Lanthenay";"41230";"41230"
"41158";"Naveil";"PN";"";"Commissariat de police de Vendôme";"41100";"41100"
"41159";"Neung-sur-Beuvron";"GN";"1008292";"Gendarmerie - Brigade de Neung-sur-Beuvron";"41210";"41210"
"41160";"Neuvy";"GN";"1008276";"Gendarmerie - Brigade de Bracieux";"41250";"41250"
"41161";"Nouan-le-Fuzelier";"GN";"1008291";"Gendarmerie - Brigade de Lamotte-Beuvron";"41600";"41600"
"41163";"Nourray";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41164";"Noyers-sur-Cher";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41140";"41140"
"41166";"Oisly";"GN";"1008289";"Gendarmerie - Brigade du Controis-en-Sologne";"41700";"41700"
"41167";"Veuzain-sur-Loire";"GN";"1008278";"Gendarmerie - Brigade de Veuzain-sur-Loire";"41150";"41150"
"41168";"Orçay";"GN";"1008293";"Gendarmerie - Brigade de Salbris";"41300";"41300"
"41171";"Oucques La Nouvelle";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41290";"41290"
"41172";"Ouzouer-le-Doyen";"GN";"1008311";"Gendarmerie - Brigade de Beauce-la-Romaine";"41160";"41160"
"41173";"Beauce la Romaine";"GN";"1008311";"Gendarmerie - Brigade de Beauce-la-Romaine";"41240";"41160-41240"
"41174";"Périgny";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41100";"41100"
"41175";"Pezou";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41100";"41100"
"41176";"Pierrefitte-sur-Sauldre";"GN";"1008293";"Gendarmerie - Brigade de Salbris";"41300";"41300"
"41177";"Le Plessis-Dorin";"GN";"1008308";"Gendarmerie - Brigade de Mondoubleau";"41170";"41170"
"41178";"Le Plessis-l'Échelle";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41370";"41370"
"41179";"Le Poislay";"GN";"1008307";"Gendarmerie - Brigade de Droué";"41270";"41270"
"41180";"Pontlevoy";"GN";"1008287";"Gendarmerie - Brigade de Montrichard-Val-de-Cher";"41400";"41400"
"41181";"Pouillé";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41110";"41110"
"41182";"Pray";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41190";"41190"
"41184";"Prunay-Cassereau";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41185";"Pruniers-en-Sologne";"GN";"1008295";"Gendarmerie - Brigade de Selles-sur-Cher";"41200";"41200"
"41186";"Rahart";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41160";"41160"
"41187";"Renay";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41100";"41100"
"41188";"Rhodon";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41290";"41290"
"41189";"Rilly-sur-Loire";"GN";"1008278";"Gendarmerie - Brigade de Veuzain-sur-Loire";"41150";"41150"
"41190";"Rocé";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41100";"41100"
"41191";"Roches";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41370";"41370"
"41192";"Les Roches-l'Évêque";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41193";"Romilly";"GN";"1008307";"Gendarmerie - Brigade de Droué";"41270";"41270"
"41194";"Romorantin-Lanthenay";"GN";"1008285";"Gendarmerie - Brigade de Romorantin-Lanthenay";"41200";"41200"
"41195";"Rougeou";"GN";"1008295";"Gendarmerie - Brigade de Selles-sur-Cher";"41230";"41230"
"41196";"Ruan-sur-Egvonne";"GN";"1008307";"Gendarmerie - Brigade de Droué";"41270";"41270"
"41198";"Saint-Aignan";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41110";"41110"
"41199";"Saint-Amand-Longpré";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41200";"Sainte-Anne";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41100";"41100"
"41201";"Saint-Arnoult";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41203";"Saint-Bohaire";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41330";"41330"
"41204";"Saint-Claude-de-Diray";"GN";"1008276";"Gendarmerie - Brigade de Bracieux";"41350";"41350"
"41205";"Saint-Cyr-du-Gault";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41190";"41190"
"41206";"Saint-Denis-sur-Loire";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41000";"41000"
"41207";"Saint-Dyé-sur-Loire";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41208";"Saint-Étienne-des-Guérets";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41190";"41190"
"41209";"Saint-Firmin-des-Prés";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41100";"41100"
"41211";"Saint-Georges-sur-Cher";"GN";"1008287";"Gendarmerie - Brigade de Montrichard-Val-de-Cher";"41400";"41400"
"41212";"Saint-Gervais-la-Forêt";"PN";"";"Commissariat de police de Blois";"41350";"41350"
"41213";"Saint-Gourgon";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41214";"Saint-Hilaire-la-Gravelle";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41160";"41160"
"41215";"Saint-Jacques-des-Guérets";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41216";"Saint-Jean-Froidmentel";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41160";"41160"
"41217";"Saint-Julien-de-Chédon";"GN";"1008287";"Gendarmerie - Brigade de Montrichard-Val-de-Cher";"41400";"41400"
"41218";"Saint-Julien-sur-Cher";"GN";"1008296";"Gendarmerie - Brigade de Mennetou-sur-Cher";"41320";"41320"
"41219";"Saint-Laurent-des-Bois";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41240";"41240"
"41220";"Saint-Laurent-Nouan";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41220";"41220"
"41221";"Saint-Léonard-en-Beauce";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41370";"41370"
"41222";"Saint-Loup";"GN";"1008296";"Gendarmerie - Brigade de Mennetou-sur-Cher";"41320";"41320"
"41223";"Saint-Lubin-en-Vergonnois";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41190";"41190"
"41224";"Saint-Marc-du-Cor";"GN";"1008308";"Gendarmerie - Brigade de Mondoubleau";"41170";"41170"
"41225";"Saint-Martin-des-Bois";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41226";"Saint-Ouen";"PN";"";"Commissariat de police de Vendôme";"41100";"41100"
"41228";"Saint-Rimay";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41229";"Saint-Romain-sur-Cher";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41140";"41140"
"41230";"Saint-Sulpice-de-Pommeray";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41000";"41000"
"41231";"Saint-Viâtre";"GN";"1008292";"Gendarmerie - Brigade de Neung-sur-Beuvron";"41210";"41210"
"41232";"Salbris";"GN";"1008293";"Gendarmerie - Brigade de Salbris";"41300";"41300"
"41233";"Sambin";"GN";"1008289";"Gendarmerie - Brigade du Controis-en-Sologne";"41120";"41120"
"41234";"Santenay";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41190";"41190"
"41235";"Sargé-sur-Braye";"GN";"1008308";"Gendarmerie - Brigade de Mondoubleau";"41170";"41170"
"41236";"Sasnières";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41237";"Sassay";"GN";"1008289";"Gendarmerie - Brigade du Controis-en-Sologne";"41700";"41700"
"41238";"Savigny-sur-Braye";"GN";"1008303";"Gendarmerie - Brigade de Savigny-sur-Braye";"41360";"41360"
"41239";"Seigy";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41110";"41110"
"41241";"Selles-Saint-Denis";"GN";"1008293";"Gendarmerie - Brigade de Salbris";"41300";"41300"
"41242";"Selles-sur-Cher";"GN";"1008295";"Gendarmerie - Brigade de Selles-sur-Cher";"41130";"41130"
"41243";"Selommes";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41100";"41100"
"41245";"Séris";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41500";"41500"
"41246";"Seur";"GN";"1008275";"Gendarmerie - Brigade de Cour-Cheverny";"41120";"41120"
"41247";"Soings-en-Sologne";"GN";"1008289";"Gendarmerie - Brigade du Controis-en-Sologne";"41230";"41230"
"41248";"Couëtron-au-Perche";"GN";"1008308";"Gendarmerie - Brigade de Mondoubleau";"41170";"41170"
"41249";"Souesmes";"GN";"1008293";"Gendarmerie - Brigade de Salbris";"41300";"41300"
"41250";"Sougé";"GN";"1008303";"Gendarmerie - Brigade de Savigny-sur-Braye";"41800";"41800"
"41251";"Souvigny-en-Sologne";"GN";"1008291";"Gendarmerie - Brigade de Lamotte-Beuvron";"41600";"41600"
"41252";"Suèvres";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41253";"Talcy";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41370";"41370"
"41254";"Le Temple";"GN";"1008308";"Gendarmerie - Brigade de Mondoubleau";"41170";"41170"
"41255";"Ternay";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41256";"Theillay";"GN";"1008293";"Gendarmerie - Brigade de Salbris";"41300";"41300"
"41258";"Thésée";"GN";"1008288";"Gendarmerie - Brigade de Saint-Aignan";"41140";"41140"
"41259";"Thoré-la-Rochette";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41100";"41100"
"41260";"Thoury";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41220";"41220"
"41261";"Tourailles";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41190";"41190"
"41262";"Tour-en-Sologne";"GN";"1008276";"Gendarmerie - Brigade de Bracieux";"41250";"41250"
"41265";"Troo";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41266";"Valaire";"GN";"1008278";"Gendarmerie - Brigade de Veuzain-sur-Loire";"41120";"41120"
"41267";"Vallières-les-Grandes";"GN";"1008287";"Gendarmerie - Brigade de Montrichard-Val-de-Cher";"41400";"41400"
"41268";"Veilleins";"GN";"1008285";"Gendarmerie - Brigade de Romorantin-Lanthenay";"41230";"41230"
"41269";"Vendôme";"PN";"";"Commissariat de police de Vendôme";"41100";"41100"
"41271";"Vernou-en-Sologne";"GN";"1008285";"Gendarmerie - Brigade de Romorantin-Lanthenay";"41230";"41230"
"41273";"Vievy-le-Rayé";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41290";"41290"
"41274";"Villavard";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41275";"La Ville-aux-Clercs";"GN";"1008306";"Gendarmerie - Brigade de Pezou";"41160";"41160"
"41276";"Villebarou";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41000";"41000"
"41277";"Villebout";"GN";"1008307";"Gendarmerie - Brigade de Droué";"41270";"41270"
"41278";"Villechauve";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41279";"Villedieu-le-Château";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41800";"41800"
"41280";"Villefranche-sur-Cher";"GN";"1008296";"Gendarmerie - Brigade de Mennetou-sur-Cher";"41200";"41200"
"41281";"Villefrancoeur";"GN";"1008279";"Gendarmerie - Brigade d'Herbault";"41330";"41330"
"41282";"Villeherviers";"GN";"1008285";"Gendarmerie - Brigade de Romorantin-Lanthenay";"41200";"41200"
"41283";"Villemardy";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41100";"41100"
"41284";"Villeneuve-Frouville";"GN";"1008310";"Gendarmerie - Brigade de Marchenoir";"41290";"41290"
"41285";"Villeny";"GN";"1008292";"Gendarmerie - Brigade de Neung-sur-Beuvron";"41220";"41220"
"41286";"Villeporcher";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41310";"41310"
"41287";"Villerable";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41100";"41100"
"41288";"Villerbon";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41000";"41000"
"41289";"Villermain";"GN";"1008311";"Gendarmerie - Brigade de Beauce-la-Romaine";"41240";"41240"
"41290";"Villeromain";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41100";"41100"
"41291";"Villetrun";"GN";"1008312";"Gendarmerie - Brigade de Selommes";"41100";"41100"
"41292";"Villexanton";"GN";"1008273";"Gendarmerie - Brigade de Mer";"41500";"41500"
"41293";"Villiersfaux";"GN";"1008304";"Gendarmerie - Brigade de Saint-Amand-Longpré";"41100";"41100"
"41294";"Villiers-sur-Loir";"GN";"1008302";"Gendarmerie - Brigade de Montoire-sur-le-Loir";"41100";"41100"
"41295";"Vineuil";"PN";"";"Commissariat de police de Blois";"41350";"41350"
"41296";"Vouzon";"GN";"1008291";"Gendarmerie - Brigade de Lamotte-Beuvron";"41600";"41600"
"41297";"Yvoy-le-Marron";"GN";"1008291";"Gendarmerie - Brigade de Lamotte-Beuvron";"41600";"41600"
"42001";"Aboën";"GN";"1009032";"Gendarmerie - Brigade de Saint-Bonnet-le-Château";"42380";"42380"
"42002";"Ailleux";"GN";"1009028";"Gendarmerie - Brigade de Boën-sur-Lignon";"42130";"42130"
"42003";"Ambierle";"GN";"1009053";"Gendarmerie - Brigade de Renaison";"42820";"42820"
"42005";"Andrézieux-Bouthéon";"GN";"1009025";"Gendarmerie - Brigade d'Andrézieux-Bouthéon";"42160";"42160"
"42006";"Apinac";"GN";"1009032";"Gendarmerie - Brigade de Saint-Bonnet-le-Château";"42550";"42550"
"42007";"Arcinges";"GN";"1009051";"Gendarmerie - Brigade de Belmont-de-la-Loire";"42460";"42460"
"42008";"Arcon";"GN";"1009053";"Gendarmerie - Brigade de Renaison";"42370";"42370"
"42009";"Arthun";"GN";"1009028";"Gendarmerie - Brigade de Boën-sur-Lignon";"42130";"42130"
"42010";"Aveizieux";"GN";"1009035";"Gendarmerie - Brigade de Saint-Galmier";"42330";"42330"
"42011";"Balbigny";"GN";"1009047";"Gendarmerie - Brigade de Balbigny";"42510";"42510"
"42012";"Bard";"GN";"1009024";"Gendarmerie - Brigade de Montbrison";"42600";"42600"
"42013";"Bellegarde-en-Forez";"GN";"1009037";"Gendarmerie - Brigade de Montrond-les-Bains";"42210";"42210"
"42014";"Belleroche";"GN";"1009051";"Gendarmerie - Brigade de Belmont-de-la-Loire";"42670";"42670"
"42015";"Belmont-de-la-Loire";"GN";"1009051";"Gendarmerie - Brigade de Belmont-de-la-Loire";"42670";"42670"
"42016";"La Bénisson-Dieu";"GN";"1009050";"Gendarmerie - Brigade de Charlieu";"42720";"42720"
"42017";"Le Bessat";"GN";"1009016";"Gendarmerie - Brigade de Saint-Genest-Malifaux";"42660";"42660"
"42018";"Bessey";"GN";"1009009";"Gendarmerie - Brigade de Pélussin";"42520";"42520"
"42019";"Boën-sur-Lignon";"GN";"1009028";"Gendarmerie - Brigade de Boën-sur-Lignon";"42130";"42130"
"42020";"Boisset-lès-Montrond";"GN";"1009037";"Gendarmerie - Brigade de Montrond-les-Bains";"42210";"42210"
"42021";"Boisset-Saint-Priest";"GN";"1009033";"Gendarmerie - Brigade de Saint-Jean-Soleymieux";"42560";"42560"
"42022";"Bonson";"GN";"1009025";"Gendarmerie - Brigade d'Andrézieux-Bouthéon";"42160";"42160"
"42023";"Bourg-Argental";"GN";"1009017";"Gendarmerie - Brigade de Bourg-Argental";"42220";"42220"
"42025";"Boyer";"GN";"1009050";"Gendarmerie - Brigade de Charlieu";"42460";"42460"
"42026";"Briennon";"GN";"1009050";"Gendarmerie - Brigade de Charlieu";"42720";"42720"
"42027";"Bully";"GN";"1009057";"Gendarmerie - Brigade de Saint-Germain-Laval";"42260";"42260"
"42028";"Burdignes";"GN";"1009017";"Gendarmerie - Brigade de Bourg-Argental";"42220";"42220"
"42029";"Bussières";"GN";"1009047";"Gendarmerie - Brigade de Balbigny";"42510";"42510"
"42030";"Bussy-Albieux";"GN";"1009028";"Gendarmerie - Brigade de Boën-sur-Lignon";"42260";"42260"
"42031";"Caloire";"PN";"";"Commissariat de police de l'Ondaine";"42240";"42240"
"42032";"Cellieu";"GN";"1009010";"Gendarmerie - Brigade de Saint-Paul-en-Jarez";"42320";"42320"
"42033";"Le Cergne";"GN";"1009051";"Gendarmerie - Brigade de Belmont-de-la-Loire";"42460";"42460"
"42034";"Cervières";"GN";"1009029";"Gendarmerie - Brigade de Noirétable";"42440";"42440"
"42035";"Cezay";"GN";"1009028";"Gendarmerie - Brigade de Boën-sur-Lignon";"42130";"42130"
"42036";"Chagnon";"GN";"1009010";"Gendarmerie - Brigade de Saint-Paul-en-Jarez";"42800";"42800"
"42037";"Chalain-d'Uzore";"GN";"1009024";"Gendarmerie - Brigade de Montbrison";"42600";"42600"
"42038";"Chalain-le-Comtal";"GN";"1009037";"Gendarmerie - Brigade de Montrond-les-Bains";"42600";"42600"
"42039";"Chalmazel-Jeansagnière";"GN";"1009030";"Gendarmerie - Brigade de Saint-Georges-en-Couzan";"42920";"42920"
"42040";"La Chamba";"GN";"1009029";"Gendarmerie - Brigade de Noirétable";"42440";"42440"
"42041";"Chambéon";"GN";"1009019";"Gendarmerie - Brigade de Feurs";"42110";"42110"
"42042";"Chambles";"GN";"1009026";"Gendarmerie - Brigade de Saint-Just-Saint-Rambert";"42170";"42170"
"42043";"Chamboeuf";"GN";"1009035";"Gendarmerie - Brigade de Saint-Galmier";"42330";"42330"
"42044";"Le Chambon-Feugerolles";"PN";"";"Commissariat de police de l'Ondaine";"42500";"42500"
"42045";"La Chambonie";"GN";"1009029";"Gendarmerie - Brigade de Noirétable";"42440";"42440"
"42046";"Champdieu";"GN";"1009024";"Gendarmerie - Brigade de Montbrison";"42600";"42600"
"42047";"Champoly";"GN";"1009056";"Gendarmerie - Brigade de Saint-Just-en-Chevalet";"42430";"42430"
"42048";"Chandon";"GN";"1009050";"Gendarmerie - Brigade de Charlieu";"42190";"42190"
"42049";"Changy";"GN";"1009054";"Gendarmerie - Brigade de La-Pacaudière";"42310";"42310"
"42050";"La Chapelle-en-Lafaye";"GN";"1009033";"Gendarmerie - Brigade de Saint-Jean-Soleymieux";"42380";"42380"
"42051";"La Chapelle-Villars";"GN";"1009009";"Gendarmerie - Brigade de Pélussin";"42410";"42410"
"42052";"Charlieu";"GN";"1009050";"Gendarmerie - Brigade de Charlieu";"42190";"42190"
"42053";"Châteauneuf";"PN";"";"Commissariat de police de Gier";"42800";"42800"
"42054";"Châtelneuf";"GN";"1009024";"Gendarmerie - Brigade de Montbrison";"42940";"42940"
"42055";"Châtelus";"GN";"1009036";"Gendarmerie - Brigade de Chazelles-sur-Lyon";"42140";"42140"
"42056";"Chavanay";"GN";"1009009";"Gendarmerie - Brigade de Pélussin";"42410";"42410"
"42058";"Chazelles-sur-Lavieu";"GN";"1009033";"Gendarmerie - Brigade de Saint-Jean-Soleymieux";"42560";"42560"
"42059";"Chazelles-sur-Lyon";"GN";"1009036";"Gendarmerie - Brigade de Chazelles-sur-Lyon";"42140";"42140"
"42060";"Chenereilles";"GN";"1009033";"Gendarmerie - Brigade de Saint-Jean-Soleymieux";"42560";"42560"
"42061";"Cherier";"GN";"1009056";"Gendarmerie - Brigade de Saint-Just-en-Chevalet";"42430";"42430"
"42062";"Chevrières";"GN";"1009036";"Gendarmerie - Brigade de Chazelles-sur-Lyon";"42140";"42140"
"42063";"Chirassimont";"GN";"1009048";"Gendarmerie - Brigade de Saint-Symphorien-de-Lay";"42114";"42114"
"42064";"Chuyer";"GN";"1009009";"Gendarmerie - Brigade de Pélussin";"42410";"42410"
"42065";"Civens";"GN";"1009019";"Gendarmerie - Brigade de Feurs";"42110";"42110"
"42066";"Cleppé";"GN";"1009019";"Gendarmerie - Brigade de Feurs";"42110";"42110"
"42067";"Colombier";"GN";"1009017";"Gendarmerie - Brigade de Bourg-Argental";"42220";"42220"
"42068";"Combre";"GN";"1009044";"Gendarmerie - Brigade de Roanne";"42840";"42840"
"42069";"Commelle-Vernay";"GN";"1009045";"Gendarmerie - Brigade de Villerest";"42120";"42120"
"42070";"Cordelle";"GN";"1009045";"Gendarmerie - Brigade de Villerest";"42123";"42123"
"42071";"Le Coteau";"PN";"";"Commissariat de police de Roanne";"42120";"42120"
"42072";"La Côte-en-Couzan";"GN";"1009029";"Gendarmerie - Brigade de Noirétable";"42111";"42111"
