dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	RatioPL
2015-01-01	N0112	117	26	81	N	542	648439,82	6268021,49	0	26	81	N	659	1441	648342,73	6267955,88	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	51	26	81	N	659	648342,73	6267955,88	0	26	81	N	710	1492	648300,92	6267926,53	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	69	26	81	N	710	648300,92	6267926,53	0	26	81	N	779	1561	648243,85	6267887,56	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	138	26	81	N	779	648243,85	6267887,56	0	26	81	N	917	1699	648119,96	6267827,43	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	33	26	81	N	917	648119,96	6267827,43	0	26	81	N	950	1732	648088,2	6267818,5	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	266	26	81	N	950	648088,2	6267818,5	0	27	81	N	131	1998	647821,03	6267836,78	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	82	27	81	N	131	647821,03	6267836,78	0	27	81	N	213	2080	647737,49	6267850,81	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	151	27	81	N	213	647737,49	6267850,81	0	27	81	N	364	2231	647596	6267901,89	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	45	27	81	N	364	647596	6267901,89	0	27	81	N	409	2276	647568,08	6267925,33	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	408	27	81	N	409	647568,08	6267925,33	0	27	81	N	817	2684	647243,95	6268162,14	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	70	27	81	N	817	647243,95	6268162,14	0	27	81	N	887	2754	647204,57	6268191,59	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	3120	27	81	N	887	647204,57	6268191,59	0	30	81	N	702	5874	644209,44	6268958,9	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	200	30	81	N	702	644209,44	6268958,9	0	30	81	N	902	6074	644028	6269042,83	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	2953	30	81	N	902	644028	6269042,83	0	33	81	N	300	9027	641767,5	6270748,99	0	2015	Permanent horaire	13110	9,6
2015-01-01	N0112	9466	33	81	N	300	641767,5	6270748,99	0	41	81	N	139	18493	636969	6277819,89	0	2015	Temporaire journalier	0	
2015-01-01	N0112	521	41	81	N	139	636969	6277819,89	0	41	81	N	660	19014	636640,34	6277794,87	0	2015	Temporaire journalier	0	
2015-01-01	N0112	579	41	81	N	660	636640,34	6277794,87	0	41	81	N	1239	19593	636821,06	6277439,03	0	2015	Temporaire journalier	0	
2015-01-01	N0113	2775	60	13	N	0	847968,17	6283767,52	0	62	13	N	440	2775	845402,34	6282856,41	0	2015	Temporaire journalier	0	
2015-01-01	N0113	2352	62	13	N	440	845402,34	6282856,41	0	64	13	N	800	5127	843120,83	6283161,44	0	2015	Temporaire journalier	35588	
2015-01-01	N0113	3046	64	13	N	800	843120,83	6283161,44	0	67	13	N	630	8173	840298,18	6283312,88	0	2015	Permanent horaire	36683	
2015-01-01	N0113	8469	67	13	N	630	840298,18	6283312,88	0	76	13	N	100	16642	832314,46	6286044,1	0	2015	Temporaire journalier	54261	
2015-01-01	N0113	3049	76	13	N	100	832314,46	6286044,1	0	78	13	N	1144	19691	829969,05	6287906,94	0	2015	Temporaire journalier	66628	
2015-01-01	N0113	92	78	13	N	1144	829969,05	6287906,94	0	78	13	N	1236	19783	829877,32	6287912,11	0	2015	Temporaire journalier	66628	
2015-01-01	N0113	2391	29	30	N	0	807852,42	6302772,69	0	32	30	N	195	22174	806129,34	6301207,42	0				
2015-01-01	N0113	5047	32	30	N	195	806129,34	6301207,42	0	36	30	N	391	27221	803427,43	6298039,28	0	2015	Temporaire journalier	22380	
2015-01-01	N0113	6647	36	30	N	391	803427,43	6298039,28	0	42	30	N	395	33868	799492,44	6293629,97	0	2015	Permanent horaire	17702	
2015-01-01	N0113	5084	42	30	N	395	799492,44	6293629,97	0	47	30	N	480	38952	795864,39	6290215,48	0	2015	Permanent horaire	11378	
2015-01-01	N0113	1955	47	30	N	480	795864,39	6290215,48	0	49	30	N	420	40907	794241,71	6289134,12	0	2015	Temporaire journalier	16780	
2015-01-01	N0113	378	49	30	N	420	794241,71	6289134,12	0	49	30	N	798	41285	793926,61	6288925,09	0	2015	Temporaire journalier	15620	
2015-01-01	N0113	2	49	30	N	798	793926,61	6288925,09	0	49	30	N	800	41287	793924,87	6288924,09	0				
2015-01-01	N0113	1755	0	34	N	0	793924,87	6288924,09	0	1	34	N	670	43042	792671,06	6287761,03	0	2015	Permanent horaire	25723	
2015-01-01	N0113	2985	1	34	N	670	792671,06	6287761,03	0	4	34	N	630	46027	790180,03	6287155,39	0				
2015-01-01	N0113	10305	4	34	N	630	790180,03	6287155,39	0	14	34	N	750	56332	780695,22	6284478,95	0	2015	Permanent horaire	14433	
2015-01-01	N0113	716	14	34	N	750	780695,22	6284478,95	0	15	34	N	450	57048	780082,02	6284492,78	0				
2015-01-01	N0113	706	15	34	N	450	780082,02	6284492,78	0	16	34	N	150	57754	779401,06	6284374,39	0	2015	Temporaire journalier	45031	
2015-01-01	N0113	636	16	34	N	150	779401,06	6284374,39	0	16	34	N	786	58390	778792,12	6284222,7	0				
2015-01-01	N0116	3407	0	66	N	0	687716,94	6177207,61	0	6	66	N	400	3407	684467,56	6176442,58	0	2015	Permanent horaire	25708	4,3
2015-01-01	N0116	5251	6	66	N	400	684467,56	6176442,58	0	11	66	N	650	8658	679405,16	6175954,79	0	2015	Temporaire journalier	0	
2015-01-01	N0116	3451	11	66	N	650	679405,16	6175954,79	0	14	66	N	1200	12109	676145,43	6177029,39	0	2015	Permanent horaire	20652	3,9
2015-01-01	N0116	7575	14	66	N	1200	676145,43	6177029,39	0	22	66	N	0	19684	669604,35	6175713,99	0	2015	Permanent horaire	15291	4,1
2015-01-01	N0116	5011	22	66	N	0	669604,35	6175713,99	0	26	66	N	438	24695	666008,06	6173077,1	0	2015	Permanent horaire	15006	4,9
2015-01-01	N0116	3293	26	66	N	438	666008,06	6173077,1	0	29	66	N	771	27988	663421,42	6172501,39	0	2015	Permanent horaire	15006	4,9
2015-01-01	N0116	4140	29	66	N	771	663421,42	6172501,39	0	34	66	N	962	32128	659506,67	6171795,75	0	2015	Permanent horaire	15006	4,9
2015-01-01	N0116	7552	34	66	N	962	659506,67	6171795,75	0	42	66	N	441	39680	652616,74	6169498,67	0	2015	Permanent horaire	15006	4,9
2015-01-01	N0116	2139	42	66	N	441	652616,74	6169498,67	0	44	66	N	38	41819	651351,95	6168015,31	0	2015	Permanent horaire	10097	
2015-01-01	N0116	290	44	66	N	38	651351,95	6168015,31	0	44	66	N	328	42109	651138,89	6167852,51	0	2015	Permanent horaire	10097	
2015-01-01	N0116	178	44	66	N	328	651138,89	6167852,51	0	44	66	N	506	42287	650985,11	6167767,34	0	2015	Permanent horaire	10097	
2015-01-01	N0116	613	44	66	N	506	650985,11	6167767,34	0	45	66	N	137	42900	650433,32	6167545,98	0	2015	Permanent horaire	10097	
2015-01-01	N0116	677	45	66	N	137	650433,32	6167545,98	0	45	66	N	814	43577	649804,81	6167275,64	0	2015	Permanent horaire	10097	
2015-01-01	N0116	1151	45	66	N	814	649804,81	6167275,64	0	46	66	N	954	44728	648874,9	6166619,22	0	2015	Permanent horaire	10097	
2015-01-01	N0116	1421	46	66	N	954	648874,9	6166619,22	0	48	66	N	311	46149	648222,05	6165440,65	0	2015	Permanent horaire	10097	
2015-01-01	N0116	1510	48	66	N	311	648222,05	6165440,65	0	49	66	N	797	47659	646888,68	6164985,64	0	2015	Temporaire journalier	0	
2015-01-01	N0116	94	49	66	N	797	646888,68	6164985,64	0	49	66	N	891	47753	646836,1	6164913,94	0	2015	Temporaire journalier	0	
2015-01-01	N0116	1899	49	66	N	891	646836,1	6164913,94	0	51	66	N	763	49652	645392,64	6163739,2	0	2015	Temporaire journalier	0	
2015-01-01	N0116	1209	51	66	N	763	645392,64	6163739,2	0	52	66	N	980	50861	644343,65	6163456,8	0	2015	Temporaire journalier	0	
2015-01-01	N0116	318	52	66	N	980	644343,65	6163456,8	0	53	66	N	285	51179	644049,34	6163399,42	0	2015	Temporaire journalier	0	
2015-01-01	N0116	3999	53	66	N	285	644049,34	6163399,42	0	57	66	N	257	55178	640581,26	6162088,97	0	2015	Temporaire journalier	0	
2015-01-01	N0116	931	57	66	N	257	640581,26	6162088,97	0	58	66	N	178	56109	639760,52	6161774,43	0	2015	Temporaire journalier	0	
2015-01-01	N0116	29	58	66	N	178	639760,52	6161774,43	0	58	66	N	207	56138	639753,58	6161746,26	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	7695	58	66	N	207	639753,58	6161746,26	0	66	66	N	215	63833	634588,32	6158092,7	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	658	66	66	N	215	634588,32	6158092,7	0	66	66	N	873	64491	634045,81	6157795,47	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	1147	66	66	N	873	634045,81	6157795,47	0	68	66	N	50	65638	633105,07	6157382,11	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	4837	68	66	N	50	633105,07	6157382,11	0	73	66	N	0	70475	630535,3	6156920,7	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	434	73	66	N	0	630535,3	6156920,7	0	73	66	N	434	70909	630213,21	6156858,44	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	1583	73	66	N	434	630213,21	6156858,44	0	75	66	N	64	72492	629007,02	6156879,41	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	603	75	66	N	64	629007,02	6156879,41	0	75	66	N	667	73095	628586,21	6156754,02	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	2784	75	66	N	667	628586,21	6156754,02	0	78	66	N	535	75879	627219,28	6156820,79	0	2015	Permanent horaire	5336	5,7
2015-01-01	N0116	2446	78	66	N	535	627219,28	6156820,79	0	81	66	N	15	78325	625341,98	6155634,61	0	2015	Permanent horaire	0	
2015-01-01	N0116	45	81	66	N	15	625341,98	6155634,61	0	81	66	N	60	78370	625300,08	6155619,91	0	2015	Permanent horaire	0	
2015-01-01	N0116	3298	81	66	N	60	625300,08	6155619,91	0	84	66	N	349	81668	622642,83	6154282,55	0	2015	Permanent horaire	4218	4,8
2015-01-01	N0116	14637	84	66	N	349	622642,83	6154282,55	0	99	66	N	150	96305	612976,96	6148809,13	0	2015	Permanent horaire	4218	4,8
2015-01-01	N0116	49	99	66	N	150	612976,96	6148809,13	0	99	66	N	199	96354	613000,44	6148849,17	0	2015	Permanent horaire	4028	5,1
2015-01-01	N0116	1430	99	66	N	199	613000,44	6148849,17	0	100	66	N	552	97784	613025,9	6150256,69	0	2015	Permanent horaire	4028	5,1
2015-01-01	N0118	2163	0	92	N	0	643093,84	6858916,3	0	2	92	N	155	2163	642214,98	6857148,95	0	2015	Permanent horaire	95690	
2015-01-01	N0118	3000	2	92	N	155	642214,98	6857148,95	0	5	78	N	0	5163	642889,09	6854264,59	0	2015	Permanent horaire	103589	
2015-01-01	N0118	965	5	78	N	0	642889,09	6854264,59	0	6	78	N	136	6128	642839,33	6853297,79	0	2015	Permanent horaire	49300	
2015-01-01	N0118	926	6	78	N	136	642839,33	6853297,79	0	0	91	N	0	7054	643320,24	6852584,25	0	2015	Permanent horaire	49300	
2015-01-01	N0118	2844	0	91	N	0	643320,24	6852584,25	0	2	91	N	898	9898	642424,66	6850134,86	0	2015	Permanent horaire	91323	6,4
2015-01-01	N0118	2188	2	91	N	898	642424,66	6850134,86	0	5	91	N	100	12086	640469,8	6849646,15	0	2015	Permanent horaire	64500	
2015-01-01	N0118	1998	5	91	N	100	640469,8	6849646,15	0	7	91	N	153	14084	638866,26	6848463,9	0	2015	Permanent horaire	63700	5,7
2015-01-01	N0118	2265	7	91	N	153	638866,26	6848463,9	0	9	91	N	473	16349	639225,6	6846416,22	0	2015	Permanent horaire	62700	
2015-01-01	N0118	1608	9	91	N	473	639225,6	6846416,22	0	11	91	N	0	17957	640486,99	6845494,14	0	2015	Permanent horaire	74263	
2015-01-01	N0118	1502	11	91	N	0	640486,99	6845494,14	0	12	91	N	521	19459	640570,89	6844026,26	0	2015	Permanent horaire	75346	
2015-01-01	N0118	1067	12	91	N	521	640570,89	6844026,26	0	13	91	N	512	20526	640331,32	6842997,39	0	2015	Permanent horaire	63800	
2015-01-01	N0118	1850	13	91	N	512	640331,32	6842997,39	0	15	91	N	370	22376	640530,69	6841231,32	0				
2015-01-01	N0122	16382	0	46	N	0	624005,08	6390237,49	0	15	46	N	1257	16382	634928,7	6397636,08	0				
2015-01-01	N0122	5125	0	15	N	0	634928,7	6397636,08	0	5	15	N	100	21507	636454,39	6401672,72	0				
2015-01-01	N0122	17827	5	15	N	100	636454,39	6401672,72	0	24	15	N	400	39334	639669,26	6416629,03	0	2015	Permanent horaire	0	
2015-01-01	N0122	1556	24	15	N	400	639669,26	6416629,03	0	26	15	N	458	40890	640955,13	6417132,64	0	2015	Permanent horaire	0	
2015-01-01	N0122	956	26	15	N	458	640955,13	6417132,64	0	28	15	N	0	41846	641899,38	6416982,1	0	2015	Permanent horaire	0	
2015-01-01	N0122	23221	28	15	N	0	641899,38	6416982,1	0	53	15	N	380	65067	659328,38	6425506,59	0				
2015-01-01	N0122	6933	53	15	N	380	659328,38	6425506,59	0	62	15	N	585	72000	664532,97	6427040,68	0	2015	Permanent horaire	7772	8,7
2015-01-01	N0122	803	62	15	N	585	664532,97	6427040,68	0	63	15	N	415	72803	665213,82	6427441,05	0	2015	Permanent horaire	7772	8,7
2015-01-01	N0122	916	63	15	N	415	665213,82	6427441,05	0	64	15	N	453	73719	666009,17	6427854,36	0	2015	Permanent horaire	7772	8,7
2015-01-01	N0122	4328	64	15	N	453	666009,17	6427854,36	0	68	15	N	800	78047	669434,02	6430319,56	0	2015	Permanent horaire	7772	8,7
2015-01-01	N0122	18217	68	15	N	800	669434,02	6430319,56	0	87	15	N	895	96264	679958,13	6443146,46	0				
2015-01-01	N0122	1000	88	15	N	0	679958,13	6443146,46	0	89	15	N	0	97264	680774,22	6443687,11	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	2228	89	15	N	0	680774,22	6443687,11	0	91	15	N	236	99492	681972,19	6445428,45	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	657	91	15	N	236	681972,19	6445428,45	0	92	15	N	0	100149	682384,69	6445427,29	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	546	92	15	N	0	682384,69	6445427,29	0	92	15	N	546	100695	682908,88	6445581,21	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	304	92	15	N	546	682908,88	6445581,21	0	92	15	N	850	100999	683206,29	6445642,19	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	3714	92	15	N	850	683206,29	6445642,19	0	96	15	N	788	104713	686761,07	6445905,92	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	92	96	15	N	788	686761,07	6445905,92	0	96	15	N	880	104805	686850,67	6445885,77	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	4517	96	15	N	880	686850,67	6445885,77	0	101	15	N	850	109322	690691,28	6445506,82	0	2015	Permanent horaire	5854	8,2
2015-01-01	N0122	8797	101	15	N	850	690691,28	6445506,82	0	110	15	N	900	118119	698604,83	6448453,82	0				
2015-01-01	N0122	12014	110	15	N	900	698604,83	6448453,82	0	123	15	N	388	130133	706346,73	6454809,44	0	2015	Permanent horaire	3520	
2015-01-01	N0122	332	123	15	N	388	706346,73	6454809,44	0	123	15	N	720	130465	706677,68	6454827,58	0	2015	Permanent horaire	3520	
2015-01-01	N0122	9526	123	15	N	720	706677,68	6454827,58	0	133	15	N	390	139991	712966,64	6460370,62	0	2015	Permanent horaire	3520	
2015-01-01	N0122	130	133	15	N	390	712966,64	6460370,62	0	133	15	N	520	140121	713091,16	6460406,73	0	2015	Permanent horaire	3520	
2015-01-01	N0122	2641	133	15	N	520	713091,16	6460406,73	0	136	15	N	144	142762	715465,42	6461320,08	0	2015	Permanent horaire	3520	
2015-01-01	N0123	4554	3	28	N	0	590126,83	6815156,81	0	7	28	N	840	4554	586389,15	6814002,18	0	2015	Permanent horaire	36248	12
2015-01-01	N0123	3853	7	28	N	840	586389,15	6814002,18	0	11	28	N	690	8407	583969,78	6816287,39	0	2015	Permanent horaire	32829	16,4
2015-01-01	N0124	2920	6	31	N	0	567297,7	6280274,24	0	9	31	N	317	2920	564509,98	6280103,51	0	2015	Temporaire journalier	0	
2015-01-01	N0124	3919	9	31	N	317	564509,98	6280103,51	0	13	31	N	192	6839	560975,86	6279253,06	0	2015	Temporaire journalier	0	
2015-01-01	N0124	7216	13	31	N	192	560975,86	6279253,06	0	0	32	N	0	14055	554639,31	6277450,7	0	2015	Temporaire journalier	0	
2015-01-01	N0124	2690	0	32	N	0	554639,31	6277450,7	0	2	32	N	700	16745	552195,01	6278370,49	0	2015	Temporaire journalier	0	
2015-01-01	N0124	2982	2	32	N	700	552195,01	6278370,49	0	5	32	N	800	19727	549353,54	6277598,13	0	2015	Temporaire journalier	0	
2015-01-01	N0124	6290	5	32	N	800	549353,54	6277598,13	0	13	32	N	143	26017	544390,9	6280434,79	0	2015	Permanent horaire	23132	6,5
2015-01-01	N0124	1465	13	32	N	143	544390,9	6280434,79	0	14	32	N	810	27482	542989,93	6280292,41	0	2015	Permanent horaire	12685	9,5
2015-01-01	N0124	12653	14	32	N	810	542989,93	6280292,41	0	27	32	N	858	40135	531021,11	6282753,63	0	2015	Permanent horaire	12685	9,5
2015-01-01	N0124	57	27	32	N	858	531021,11	6282753,63	0	27	32	N	915	40192	530990,87	6282790,28	0	2015	Permanent horaire	12685	9,5
2015-01-01	N0124	4840	27	32	N	915	530990,87	6282790,28	0	32	32	N	587	45032	526783,2	6283982,63	0	2015	Permanent horaire	12685	9,5
2015-01-01	N0124	1160	32	32	N	587	526783,2	6283982,63	0	33	32	N	734	46192	525648,01	6284222,7	0	2015	Temporaire journalier	0	
2015-01-01	N0124	1450	33	32	N	734	525648,01	6284222,7	0	35	32	N	180	47642	524251,64	6284559,62	0	2015	Temporaire journalier	0	
2015-01-01	N0124	30	35	32	N	180	524251,64	6284559,62	0	35	32	N	210	47672	524225,02	6284561,86	0	2015	Temporaire journalier	0	
2015-01-01	N0124	3847	35	32	N	210	524225,02	6284561,86	0	38	32	N	970	51519	521017,9	6286588,09	0	2015	Temporaire journalier	0	
2015-01-01	N0124	4171	38	32	N	970	521017,9	6286588,09	0	43	32	N	0	55690	517297,7	6285932,33	0	2015	Permanent horaire	12898	6,8
2015-01-01	N0124	6299	43	32	N	0	517297,7	6285932,33	0	49	32	N	332	61989	511340,4	6287118,15	0	2015	Temporaire journalier	0	
2015-01-01	N0124	2010	49	32	N	332	511340,4	6287118,15	0	51	32	N	490	63999	509471,77	6287436,99	0				
2015-01-01	N0124	15	51	32	N	490	509471,77	6287436,99	0	51	32	N	505	64014	509465,26	6287427,29	0	2015	Permanent horaire	9520	12,2
2015-01-01	N0124	3751	51	32	N	505	509465,26	6287427,29	0	56	32	N	100	67765	506058,66	6287769,64	0	2015	Permanent horaire	9520	12,2
2015-01-01	N0124	5379	56	32	N	100	506058,66	6287769,64	0	62	32	N	491	73144	500928,49	6288851,44	0	2015	Permanent horaire	11228	9,6
2015-01-01	N0124	9	62	32	N	491	500928,49	6288851,44	0	62	32	N	500	73153	500923,43	6288858,82	0	2015	Permanent horaire	11228	9,6
2015-01-01	N0124	61	62	32	N	500	500923,43	6288858,82	0	62	32	N	561	73214	500879,87	6288839,3	0	2015	Temporaire journalier	0	
2015-01-01	N0124	10985	62	32	N	561	500879,87	6288839,3	0	73	32	N	700	84199	491957,64	6294383,26	0	2015	Temporaire journalier	0	
2015-01-01	N0124	1209	73	32	N	700	491957,64	6294383,26	0	74	32	N	900	85408	490930,88	6294795,2	0	2015	Temporaire journalier	0	
2015-01-01	N0124	1444	74	32	N	900	490930,88	6294795,2	0	76	32	N	330	86852	489563,66	6295102,47	0	2015	Temporaire journalier	0	
2015-01-01	N0124	1079	76	32	N	330	489563,66	6295102,47	0	77	32	N	411	87931	488559,38	6295371,29	0	2015	Temporaire journalier	0	
2015-01-01	N0124	8374	77	32	N	411	488559,38	6295371,29	0	85	32	N	735	96305	482372,5	6298899,43	0	2015	Temporaire journalier	0	
2015-01-01	N0124	17578	85	32	N	735	482372,5	6298899,43	0	103	32	N	378	113883	466696,91	6303565,5	0	2015	Temporaire journalier	0	
2015-01-01	N0125	1901	3	31	N	0	503788,03	6220835,65	0	5	31	N	196	1901	503738,73	6219043,16	0	2015	Permanent horaire	11916	9,6
2015-01-01	N0125	10933	5	31	N	196	503738,73	6219043,16	0	17	31	N	2	12834	507907,66	6209847,96	0	2015	Temporaire journalier	0	
2015-01-01	N0125	1116	17	31	N	2	507907,66	6209847,96	0	17	31	N	1118	13950	507505,2	6208818,57	0	2015	Temporaire journalier	0	
2015-01-01	N0125	60	17	31	N	1118	507505,2	6208818,57	0	18	31	N	19	14010	507489,66	6208760,45	0	2015	Temporaire journalier	0	
2015-01-01	N0125	1515	18	31	N	19	507489,66	6208760,45	0	18	31	N	1534	15525	507881,42	6207321,51	0	2015	Temporaire journalier	0	
2015-01-01	N0125	103	18	31	N	1534	507881,42	6207321,51	0	18	31	N	1637	15628	507895,46	6207234,41	0	2015	Temporaire journalier	0	
2015-01-01	N0125	4878	18	31	N	1637	507895,46	6207234,41	0	23	31	N	442	20506	511274,04	6204685,7	0	2015	Permanent horaire	3764	6,5
2015-01-01	N0125	8120	23	31	N	442	511274,04	6204685,7	0	31	31	N	409	28626	515870,87	6198882,14	0	2015	Permanent horaire	3218	10
2015-01-01	N0125	37	31	31	N	409	515870,87	6198882,14	0	31	31	N	446	28663	515887,75	6198849,17	0	2015	Permanent horaire	3218	10
2015-01-01	N0125	234	31	31	N	446	515887,75	6198849,17	0	31	31	N	680	28897	515889,04	6198647,23	0	2015	Permanent horaire	3218	10
2015-01-01	N0125	2308	31	31	N	680	515889,04	6198647,23	0	34	31	N	110	31205	514753,45	6197032,78	0	2015	Permanent horaire	3218	10
2015-01-01	N0126	18039	5	81	N	0	594334,06	6282290,94	0	24	81	N	800	18039	611465,41	6274690,86	0	2015	Temporaire journalier	0	
2015-01-01	N0126	3703	24	81	N	800	611465,41	6274690,86	0	28	81	N	500	21742	615164,9	6274832,4	0	2015	Temporaire journalier	0	
2015-01-01	N0126	1859	28	81	N	500	615164,9	6274832,4	0	30	81	N	357	23601	617002,21	6275146,99	0	2015	Temporaire journalier	0	
2015-01-01	N0126	46	30	81	N	357	617002,21	6275146,99	0	30	81	N	403	23647	617048,5	6275155,42	0	2015	Temporaire journalier	0	
2015-01-01	N0126	446	30	81	N	403	617048,5	6275155,42	0	30	81	N	849	24093	617453,46	6275019,48	0	2015	Temporaire journalier	0	
2015-01-01	N0126	2605	30	81	N	849	617453,46	6275019,48	0	33	81	N	385	26698	619407,34	6273359,82	0	2015	Temporaire journalier	0	
2015-01-01	N0126	4110	33	81	N	385	619407,34	6273359,82	0	37	81	N	406	30808	623250,61	6273562,23	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	125	37	81	N	406	623250,61	6273562,23	0	37	81	N	531	30933	623360,46	6273625,25	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	50	37	81	N	531	623360,46	6273625,25	0	37	81	N	581	30983	623401,27	6273640,46	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	303	37	81	N	581	623401,27	6273640,46	0	37	81	N	884	31286	623710,93	6273688,33	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	515	37	81	N	884	623710,93	6273688,33	0	38	81	N	397	31801	624232,97	6273672,75	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	2596	38	81	N	397	624232,97	6273672,75	0	41	81	N	110	34397	626816,73	6273588,62	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	1598	41	81	N	110	626816,73	6273588,62	0	43	81	N	90	35995	628279,98	6274171,04	0	2015	Permanent horaire	8085	9,1
2015-01-01	N0126	1412	43	81	N	90	628279,98	6274171,04	0	44	81	N	692	37407	629540,21	6274510,93	0	2015	Temporaire journalier	0	
2015-01-01	N0126	2104	44	81	N	692	629540,21	6274510,93	0	47	81	N	54	39511	631104,7	6275894,83	0	2015	Temporaire journalier	0	
2015-01-01	N0126	2422	47	81	N	54	631104,7	6275894,83	0	49	81	N	465	41933	633305,64	6276700,77	0	2015	Temporaire journalier	0	
2015-01-01	N0126	143	49	81	N	465	633305,64	6276700,77	0	49	81	N	608	42076	633445,81	6276728,06	0	2015	Temporaire journalier	0	
2015-01-01	N0126	2345	49	81	N	608	633445,81	6276728,06	0	51	81	N	945	44421	635727,31	6277208,47	0	2015	Temporaire journalier	18249	7,2
